,store,type,department,date,weekly_sales,is_holiday,temperature_c,fuel_price_usd_per_l,unemployment
2787,6,A,8,2010-06-04,49791.63,False,26.355555555555554,0.7145857384008601,7.0920000000000005
2788,6,A,8,2010-07-02,46988.06,False,26.855555555555558,0.7050755400339724,6.973
2789,6,A,8,2010-08-06,45188.59,False,30.33888888888889,0.693980308605937,6.973
2790,6,A,8,2010-09-03,44632.98,False,27.861111111111114,0.6807716997630375,6.973
2791,6,A,8,2010-10-01,47718.53,False,21.494444444444444,0.6876401763613453,7.007000000000001
2792,6,A,8,2010-11-05,49184.02,False,15.5,0.7103589835711321,7.007000000000001
2793,6,A,8,2010-12-03,49973.53,False,11.277777777777777,0.7153782549314341,7.007000000000001
2794,6,A,8,2011-01-07,46449.36,False,8.766666666666667,0.7861763983293752,6.858
2795,6,A,9,2010-02-05,26716.19,False,4.683333333333334,0.6794508388787476,7.2589999999999995
2796,6,A,9,2010-03-05,36743.32,False,9.794444444444444,0.693451964252221,7.2589999999999995
2797,6,A,9,2010-04-02,55064.21,False,18.299999999999997,0.718284148876872,7.0920000000000005
2798,6,A,9,2010-05-07,45842.3,False,23.15555555555556,0.7489281213923986,7.0920000000000005
2799,6,A,9,2010-06-04,77425.59,False,26.355555555555554,0.7145857384008601,7.0920000000000005
2800,6,A,9,2010-07-02,62757.8,False,26.855555555555558,0.7050755400339724,6.973
2801,6,A,9,2010-08-06,45375.34,False,30.33888888888889,0.693980308605937,6.973
2802,6,A,9,2010-09-03,92984.54,False,27.861111111111114,0.6807716997630375,6.973
2803,6,A,9,2010-10-01,45185.01,False,21.494444444444444,0.6876401763613453,7.007000000000001
2804,6,A,9,2010-11-05,57838.15,False,15.5,0.7103589835711321,7.007000000000001
2805,6,A,9,2010-12-03,35771.0,False,11.277777777777777,0.7153782549314341,7.007000000000001
2806,6,A,9,2011-01-07,23354.94,False,8.766666666666667,0.7861763983293752,6.858
2807,6,A,10,2010-02-05,43843.57,False,4.683333333333334,0.6794508388787476,7.2589999999999995
2808,6,A,10,2010-03-05,48687.86,False,9.794444444444444,0.693451964252221,7.2589999999999995
2809,6,A,10,2010-04-02,56057.6,False,18.299999999999997,0.718284148876872,7.0920000000000005
2810,6,A,10,2010-05-07,52886.22,False,23.15555555555556,0.7489281213923986,7.0920000000000005
2811,6,A,10,2010-06-04,61627.98,False,26.355555555555554,0.7145857384008601,7.0920000000000005
2812,6,A,10,2010-07-02,55342.31,False,26.855555555555558,0.7050755400339724,6.973
2813,6,A,10,2010-08-06,47681.29,False,30.33888888888889,0.693980308605937,6.973
2814,6,A,10,2010-09-03,48048.14,False,27.861111111111114,0.6807716997630375,6.973
2815,6,A,10,2010-10-01,38836.38,False,21.494444444444444,0.6876401763613453,7.007000000000001
2816,6,A,10,2010-11-05,45937.04,False,15.5,0.7103589835711321,7.007000000000001
2817,6,A,10,2010-12-03,41863.36,False,11.277777777777777,0.7153782549314341,7.007000000000001
2818,6,A,10,2011-01-07,37832.72,False,8.766666666666667,0.7861763983293752,6.858
2819,6,A,11,2010-02-05,21103.95,False,4.683333333333334,0.6794508388787476,7.2589999999999995
2820,6,A,11,2010-03-05,18121.14,False,9.794444444444444,0.693451964252221,7.2589999999999995
2821,6,A,11,2010-04-02,18772.72,False,18.299999999999997,0.718284148876872,7.0920000000000005
2822,6,A,11,2010-05-07,24622.36,False,23.15555555555556,0.7489281213923986,7.0920000000000005
2823,6,A,11,2010-06-04,28909.31,False,26.355555555555554,0.7145857384008601,7.0920000000000005
2824,6,A,11,2010-07-02,26393.33,False,26.855555555555558,0.7050755400339724,6.973
2825,6,A,11,2010-08-06,31792.36,False,30.33888888888889,0.693980308605937,6.973
2826,6,A,11,2010-09-03,17495.8,False,27.861111111111114,0.6807716997630375,6.973
2827,6,A,11,2010-10-01,17293.09,False,21.494444444444444,0.6876401763613453,7.007000000000001
2828,6,A,11,2010-11-05,24051.28,False,15.5,0.7103589835711321,7.007000000000001
2829,6,A,11,2010-12-03,31122.73,False,11.277777777777777,0.7153782549314341,7.007000000000001
2830,6,A,11,2011-01-07,23248.15,False,8.766666666666667,0.7861763983293752,6.858
2831,6,A,12,2010-02-05,7150.11,False,4.683333333333334,0.6794508388787476,7.2589999999999995
2832,6,A,12,2010-03-05,7409.59,False,9.794444444444444,0.693451964252221,7.2589999999999995
2833,6,A,12,2010-04-02,9575.68,False,18.299999999999997,0.718284148876872,7.0920000000000005
2834,6,A,12,2010-05-07,7356.53,False,23.15555555555556,0.7489281213923986,7.0920000000000005
2835,6,A,12,2010-06-04,8879.95,False,26.355555555555554,0.7145857384008601,7.0920000000000005
2836,6,A,12,2010-07-02,8117.29,False,26.855555555555558,0.7050755400339724,6.973
2837,6,A,12,2010-08-06,7819.24,False,30.33888888888889,0.693980308605937,6.973
2838,6,A,12,2010-09-03,6201.74,False,27.861111111111114,0.6807716997630375,6.973
2839,6,A,12,2010-10-01,8093.27,False,21.494444444444444,0.6876401763613453,7.007000000000001
2840,6,A,12,2010-11-05,6849.21,False,15.5,0.7103589835711321,7.007000000000001
2841,6,A,12,2010-12-03,5458.89,False,11.277777777777777,0.7153782549314341,7.007000000000001
2842,6,A,12,2011-01-07,5981.7,False,8.766666666666667,0.7861763983293752,6.858
2843,6,A,13,2010-02-05,39860.7,False,4.683333333333334,0.6794508388787476,7.2589999999999995
2844,6,A,13,2010-03-05,42087.87,False,9.794444444444444,0.693451964252221,7.2589999999999995
2845,6,A,13,2010-04-02,40878.09,False,18.299999999999997,0.718284148876872,7.0920000000000005
2846,6,A,13,2010-05-07,41091.13,False,23.15555555555556,0.7489281213923986,7.0920000000000005
2847,6,A,13,2010-06-04,46073.32,False,26.355555555555554,0.7145857384008601,7.0920000000000005
2848,6,A,13,2010-07-02,45028.66,False,26.855555555555558,0.7050755400339724,6.973
2849,6,A,13,2010-08-06,41120.86,False,30.33888888888889,0.693980308605937,6.973
2850,6,A,13,2010-09-03,44955.15,False,27.861111111111114,0.6807716997630375,6.973
2851,6,A,13,2010-10-01,38758.01,False,21.494444444444444,0.6876401763613453,7.007000000000001
2852,6,A,13,2010-11-05,37484.04,False,15.5,0.7103589835711321,7.007000000000001
2853,6,A,13,2010-12-03,38519.59,False,11.277777777777777,0.7153782549314341,7.007000000000001
2854,6,A,13,2011-01-07,36748.8,False,8.766666666666667,0.7861763983293752,6.858
2855,6,A,14,2010-02-05,28269.16,False,4.683333333333334,0.6794508388787476,7.2589999999999995
2856,6,A,14,2010-03-05,27423.65,False,9.794444444444444,0.693451964252221,7.2589999999999995
2857,6,A,14,2010-04-02,25308.71,False,18.299999999999997,0.718284148876872,7.0920000000000005
2858,6,A,14,2010-05-07,25451.99,False,23.15555555555556,0.7489281213923986,7.0920000000000005
2859,6,A,14,2010-06-04,26527.63,False,26.355555555555554,0.7145857384008601,7.0920000000000005
2860,6,A,14,2010-07-02,27941.46,False,26.855555555555558,0.7050755400339724,6.973
2861,6,A,14,2010-08-06,21866.78,False,30.33888888888889,0.693980308605937,6.973
2862,6,A,14,2010-09-03,23057.7,False,27.861111111111114,0.6807716997630375,6.973
2863,6,A,14,2010-10-01,23449.13,False,21.494444444444444,0.6876401763613453,7.007000000000001
2864,6,A,14,2010-11-05,24963.53,False,15.5,0.7103589835711321,7.007000000000001
2865,6,A,14,2010-12-03,35998.94,False,11.277777777777777,0.7153782549314341,7.007000000000001
2866,6,A,14,2011-01-07,20745.47,False,8.766666666666667,0.7861763983293752,6.858
2867,6,A,16,2010-02-05,11819.17,False,4.683333333333334,0.6794508388787476,7.2589999999999995
2868,6,A,16,2010-03-05,30437.18,False,9.794444444444444,0.693451964252221,7.2589999999999995
2869,6,A,16,2010-04-02,60799.86,False,18.299999999999997,0.718284148876872,7.0920000000000005
2870,6,A,16,2010-05-07,57464.01,False,23.15555555555556,0.7489281213923986,7.0920000000000005
2871,6,A,16,2010-06-04,57999.27,False,26.355555555555554,0.7145857384008601,7.0920000000000005
2872,6,A,16,2010-07-02,39975.51,False,26.855555555555558,0.7050755400339724,6.973
2873,6,A,16,2010-08-06,31131.13,False,30.33888888888889,0.693980308605937,6.973
2874,6,A,16,2010-09-03,22570.52,False,27.861111111111114,0.6807716997630375,6.973
2875,6,A,16,2010-10-01,19704.06,False,21.494444444444444,0.6876401763613453,7.007000000000001
2876,6,A,16,2010-11-05,5950.69,False,15.5,0.7103589835711321,7.007000000000001
2877,6,A,16,2010-12-03,4151.79,False,11.277777777777777,0.7153782549314341,7.007000000000001
2878,6,A,16,2011-01-07,4393.68,False,8.766666666666667,0.7861763983293752,6.858
2879,6,A,17,2010-02-05,20550.99,False,4.683333333333334,0.6794508388787476,7.2589999999999995
2880,6,A,17,2010-03-05,18297.48,False,9.794444444444444,0.693451964252221,7.2589999999999995
2881,6,A,17,2010-04-02,15634.28,False,18.299999999999997,0.718284148876872,7.0920000000000005
2882,6,A,17,2010-05-07,16243.25,False,23.15555555555556,0.7489281213923986,7.0920000000000005
2883,6,A,17,2010-06-04,16263.9,False,26.355555555555554,0.7145857384008601,7.0920000000000005
2884,6,A,17,2010-07-02,18008.64,False,26.855555555555558,0.7050755400339724,6.973
2885,6,A,17,2010-08-06,18078.76,False,30.33888888888889,0.693980308605937,6.973
2886,6,A,17,2010-09-03,16640.2,False,27.861111111111114,0.6807716997630375,6.973
2887,6,A,17,2010-10-01,19991.97,False,21.494444444444444,0.6876401763613453,7.007000000000001
2888,6,A,17,2010-11-05,15273.92,False,15.5,0.7103589835711321,7.007000000000001
2889,6,A,17,2010-12-03,17507.7,False,11.277777777777777,0.7153782549314341,7.007000000000001
2890,6,A,17,2011-01-07,13916.96,False,8.766666666666667,0.7861763983293752,6.858
2891,6,A,18,2010-02-05,5256.3,False,4.683333333333334,0.6794508388787476,7.2589999999999995
2892,6,A,18,2010-03-05,358.89,False,9.794444444444444,0.693451964252221,7.2589999999999995
2893,6,A,18,2010-04-02,22216.74,False,18.299999999999997,0.718284148876872,7.0920000000000005
2894,6,A,18,2010-05-07,-10.5,False,23.15555555555556,0.7489281213923986,7.0920000000000005
2895,6,A,18,2010-06-04,-4.88,False,26.355555555555554,0.7145857384008601,7.0920000000000005
2896,6,A,18,2010-08-13,20.0,False,30.46111111111111,0.7111515001017061,6.973
2897,6,A,18,2010-09-03,100.0,False,27.861111111111114,0.6807716997630375,6.973
2898,6,A,18,2010-10-01,6931.99,False,21.494444444444444,0.6876401763613453,7.007000000000001
2899,6,A,18,2010-11-05,14508.36,False,15.5,0.7103589835711321,7.007000000000001
2900,6,A,18,2010-12-03,70930.36,False,11.277777777777777,0.7153782549314341,7.007000000000001
2901,6,A,18,2011-01-07,9795.78,False,8.766666666666667,0.7861763983293752,6.858
2902,6,A,18,2011-07-01,0.1,False,30.555555555555557,0.930942751247553,6.925
2903,6,A,19,2010-02-05,3707.61,False,4.683333333333334,0.6794508388787476,7.2589999999999995
2904,6,A,19,2010-03-05,2822.61,False,9.794444444444444,0.693451964252221,7.2589999999999995
2905,6,A,19,2010-04-02,2723.31,False,18.299999999999997,0.718284148876872,7.0920000000000005
2906,6,A,19,2010-05-07,2466.81,False,23.15555555555556,0.7489281213923986,7.0920000000000005
2907,6,A,19,2010-06-04,2734.24,False,26.355555555555554,0.7145857384008601,7.0920000000000005
2908,6,A,19,2010-07-02,5367.23,False,26.855555555555558,0.7050755400339724,6.973
2909,6,A,19,2010-08-06,484.26,False,30.33888888888889,0.693980308605937,6.973
2910,6,A,19,2010-09-03,50.9,False,27.861111111111114,0.6807716997630375,6.973
2911,6,A,19,2010-10-01,574.66,False,21.494444444444444,0.6876401763613453,7.007000000000001
2912,6,A,19,2010-11-05,2629.61,False,15.5,0.7103589835711321,7.007000000000001
2913,6,A,19,2010-12-03,2549.25,False,11.277777777777777,0.7153782549314341,7.007000000000001
2914,6,A,19,2011-01-07,1905.01,False,8.766666666666667,0.7861763983293752,6.858
2915,6,A,20,2010-02-05,9803.81,False,4.683333333333334,0.6794508388787476,7.2589999999999995
2916,6,A,20,2010-03-05,9585.03,False,9.794444444444444,0.693451964252221,7.2589999999999995
2917,6,A,20,2010-04-02,9861.52,False,18.299999999999997,0.718284148876872,7.0920000000000005
2918,6,A,20,2010-05-07,11834.45,False,23.15555555555556,0.7489281213923986,7.0920000000000005
2919,6,A,20,2010-06-04,14727.21,False,26.355555555555554,0.7145857384008601,7.0920000000000005
2920,6,A,20,2010-07-02,11948.85,False,26.855555555555558,0.7050755400339724,6.973
2921,6,A,20,2010-08-06,10462.33,False,30.33888888888889,0.693980308605937,6.973
2922,6,A,20,2010-09-03,9169.19,False,27.861111111111114,0.6807716997630375,6.973
2923,6,A,20,2010-10-01,7502.71,False,21.494444444444444,0.6876401763613453,7.007000000000001
2924,6,A,20,2010-11-05,6871.22,False,15.5,0.7103589835711321,7.007000000000001
2925,6,A,20,2010-12-03,6584.91,False,11.277777777777777,0.7153782549314341,7.007000000000001
2926,6,A,20,2011-01-07,6984.49,False,8.766666666666667,0.7861763983293752,6.858
2927,6,A,21,2010-02-05,11793.23,False,4.683333333333334,0.6794508388787476,7.2589999999999995
2928,6,A,21,2010-03-05,12710.71,False,9.794444444444444,0.693451964252221,7.2589999999999995
2929,6,A,21,2010-04-02,13123.41,False,18.299999999999997,0.718284148876872,7.0920000000000005
2930,6,A,21,2010-05-07,12053.08,False,23.15555555555556,0.7489281213923986,7.0920000000000005
2931,6,A,21,2010-06-04,13375.37,False,26.355555555555554,0.7145857384008601,7.0920000000000005
2932,6,A,21,2010-07-02,14643.49,False,26.855555555555558,0.7050755400339724,6.973
2933,6,A,21,2010-08-06,13325.5,False,30.33888888888889,0.693980308605937,6.973
2934,6,A,21,2010-09-03,10952.97,False,27.861111111111114,0.6807716997630375,6.973
2935,6,A,21,2010-10-01,8439.58,False,21.494444444444444,0.6876401763613453,7.007000000000001
2936,6,A,21,2010-11-05,8939.45,False,15.5,0.7103589835711321,7.007000000000001
2937,6,A,21,2010-12-03,11412.68,False,11.277777777777777,0.7153782549314341,7.007000000000001
2938,6,A,21,2011-01-07,8124.62,False,8.766666666666667,0.7861763983293752,6.858
2939,6,A,22,2010-02-05,23716.37,False,4.683333333333334,0.6794508388787476,7.2589999999999995
2940,6,A,22,2010-03-05,17283.41,False,9.794444444444444,0.693451964252221,7.2589999999999995
2941,6,A,22,2010-04-02,17570.33,False,18.299999999999997,0.718284148876872,7.0920000000000005
2942,6,A,22,2010-05-07,17752.43,False,23.15555555555556,0.7489281213923986,7.0920000000000005
2943,6,A,22,2010-06-04,18055.21,False,26.355555555555554,0.7145857384008601,7.0920000000000005
2944,6,A,22,2010-07-02,20735.01,False,26.855555555555558,0.7050755400339724,6.973
2945,6,A,22,2010-08-06,18733.14,False,30.33888888888889,0.693980308605937,6.973
2946,6,A,22,2010-09-03,20858.95,False,27.861111111111114,0.6807716997630375,6.973
2947,6,A,22,2010-10-01,18604.63,False,21.494444444444444,0.6876401763613453,7.007000000000001
2948,6,A,22,2010-11-05,20792.09,False,15.5,0.7103589835711321,7.007000000000001
2949,6,A,22,2010-12-03,22594.74,False,11.277777777777777,0.7153782549314341,7.007000000000001
2950,6,A,22,2011-01-07,18363.92,False,8.766666666666667,0.7861763983293752,6.858
2951,6,A,23,2010-02-05,29660.17,False,4.683333333333334,0.6794508388787476,7.2589999999999995
2952,6,A,23,2010-03-05,27001.69,False,9.794444444444444,0.693451964252221,7.2589999999999995
2953,6,A,23,2010-04-02,31044.79,False,18.299999999999997,0.718284148876872,7.0920000000000005
2954,6,A,23,2010-05-07,30621.82,False,23.15555555555556,0.7489281213923986,7.0920000000000005
2955,6,A,23,2010-06-04,44775.83,False,26.355555555555554,0.7145857384008601,7.0920000000000005
2956,6,A,23,2010-07-02,36580.19,False,26.855555555555558,0.7050755400339724,6.973
2957,6,A,23,2010-08-06,32853.41,False,30.33888888888889,0.693980308605937,6.973
2958,6,A,23,2010-09-03,23746.43,False,27.861111111111114,0.6807716997630375,6.973
2959,6,A,23,2010-10-01,24510.14,False,21.494444444444444,0.6876401763613453,7.007000000000001
2960,6,A,23,2010-11-05,35858.06,False,15.5,0.7103589835711321,7.007000000000001
2961,6,A,23,2010-12-03,33542.9,False,11.277777777777777,0.7153782549314341,7.007000000000001
2962,6,A,23,2011-01-07,18961.86,False,8.766666666666667,0.7861763983293752,6.858
2963,6,A,24,2010-02-05,8532.4,False,4.683333333333334,0.6794508388787476,7.2589999999999995
2964,6,A,24,2010-03-05,7802.98,False,9.794444444444444,0.693451964252221,7.2589999999999995
2965,6,A,24,2010-04-02,7960.04,False,18.299999999999997,0.718284148876872,7.0920000000000005
2966,6,A,24,2010-05-07,6835.95,False,23.15555555555556,0.7489281213923986,7.0920000000000005
2967,6,A,24,2010-06-04,7342.12,False,26.355555555555554,0.7145857384008601,7.0920000000000005
2968,6,A,24,2010-07-02,6303.84,False,26.855555555555558,0.7050755400339724,6.973
2969,6,A,24,2010-08-06,8948.66,False,30.33888888888889,0.693980308605937,6.973
2970,6,A,24,2010-09-03,4300.43,False,27.861111111111114,0.6807716997630375,6.973
2971,6,A,24,2010-10-01,4393.01,False,21.494444444444444,0.6876401763613453,7.007000000000001
2972,6,A,24,2010-11-05,8476.0,False,15.5,0.7103589835711321,7.007000000000001
2973,6,A,24,2010-12-03,10138.15,False,11.277777777777777,0.7153782549314341,7.007000000000001
2974,6,A,24,2011-01-07,3469.82,False,8.766666666666667,0.7861763983293752,6.858
2975,6,A,25,2010-02-05,14733.0,False,4.683333333333334,0.6794508388787476,7.2589999999999995
2976,6,A,25,2010-03-05,13527.0,False,9.794444444444444,0.693451964252221,7.2589999999999995
2977,6,A,25,2010-04-02,23015.25,False,18.299999999999997,0.718284148876872,7.0920000000000005
2978,6,A,25,2010-05-07,22310.54,False,23.15555555555556,0.7489281213923986,7.0920000000000005
2979,6,A,25,2010-06-04,25226.0,False,26.355555555555554,0.7145857384008601,7.0920000000000005
2980,6,A,25,2010-07-02,19129.5,False,26.855555555555558,0.7050755400339724,6.973
2981,6,A,25,2010-08-06,16230.15,False,30.33888888888889,0.693980308605937,6.973
2982,6,A,25,2010-09-03,11433.65,False,27.861111111111114,0.6807716997630375,6.973
2983,6,A,25,2010-10-01,10344.17,False,21.494444444444444,0.6876401763613453,7.007000000000001
2984,6,A,25,2010-11-05,13343.11,False,15.5,0.7103589835711321,7.007000000000001
2985,6,A,25,2010-12-03,12262.94,False,11.277777777777777,0.7153782549314341,7.007000000000001
2986,6,A,25,2011-01-07,8057.84,False,8.766666666666667,0.7861763983293752,6.858
2987,6,A,26,2010-02-05,10668.54,False,4.683333333333334,0.6794508388787476,7.2589999999999995
2988,6,A,26,2010-03-05,11962.16,False,9.794444444444444,0.693451964252221,7.2589999999999995
2989,6,A,26,2010-04-02,13626.7,False,18.299999999999997,0.718284148876872,7.0920000000000005
2990,6,A,26,2010-05-07,8396.38,False,23.15555555555556,0.7489281213923986,7.0920000000000005
2991,6,A,26,2010-06-04,10732.56,False,26.355555555555554,0.7145857384008601,7.0920000000000005
2992,6,A,26,2010-07-02,7833.16,False,26.855555555555558,0.7050755400339724,6.973
2993,6,A,26,2010-08-06,9115.14,False,30.33888888888889,0.693980308605937,6.973
2994,6,A,26,2010-09-03,7242.93,False,27.861111111111114,0.6807716997630375,6.973
2995,6,A,26,2010-10-01,9445.1,False,21.494444444444444,0.6876401763613453,7.007000000000001
2996,6,A,26,2010-11-05,11719.26,False,15.5,0.7103589835711321,7.007000000000001
2997,6,A,26,2010-12-03,11996.89,False,11.277777777777777,0.7153782549314341,7.007000000000001
2998,6,A,26,2011-01-07,4251.91,False,8.766666666666667,0.7861763983293752,6.858
2999,6,A,27,2010-02-05,3115.0,False,4.683333333333334,0.6794508388787476,7.2589999999999995
3000,6,A,27,2010-03-05,1865.5,False,9.794444444444444,0.693451964252221,7.2589999999999995
3001,6,A,27,2010-04-02,1231.5,False,18.299999999999997,0.718284148876872,7.0920000000000005
3002,6,A,27,2010-05-07,1459.5,False,23.15555555555556,0.7489281213923986,7.0920000000000005
3003,6,A,27,2010-06-04,1262.75,False,26.355555555555554,0.7145857384008601,7.0920000000000005
3004,6,A,27,2010-07-02,1320.25,False,26.855555555555558,0.7050755400339724,6.973
3005,6,A,27,2010-08-06,1443.33,False,30.33888888888889,0.693980308605937,6.973
3006,6,A,27,2010-09-03,1192.9,False,27.861111111111114,0.6807716997630375,6.973
3007,6,A,27,2010-10-01,1178.36,False,21.494444444444444,0.6876401763613453,7.007000000000001
3008,6,A,27,2010-11-05,2415.8,False,15.5,0.7103589835711321,7.007000000000001
3009,6,A,27,2010-12-03,3808.46,False,11.277777777777777,0.7153782549314341,7.007000000000001
3010,6,A,27,2011-01-07,1970.65,False,8.766666666666667,0.7861763983293752,6.858
3011,6,A,28,2010-02-05,1190.89,False,4.683333333333334,0.6794508388787476,7.2589999999999995
3012,6,A,28,2010-03-05,1101.89,False,9.794444444444444,0.693451964252221,7.2589999999999995
3013,6,A,28,2010-04-02,855.15,False,18.299999999999997,0.718284148876872,7.0920000000000005
3014,6,A,28,2010-05-07,694.54,False,23.15555555555556,0.7489281213923986,7.0920000000000005
3015,6,A,28,2010-06-04,546.92,False,26.355555555555554,0.7145857384008601,7.0920000000000005
3016,6,A,28,2010-07-02,255.22,False,26.855555555555558,0.7050755400339724,6.973
3017,6,A,28,2010-08-06,316.45,False,30.33888888888889,0.693980308605937,6.973
3018,6,A,28,2010-09-03,383.37,False,27.861111111111114,0.6807716997630375,6.973
3019,6,A,28,2010-10-01,663.44,False,21.494444444444444,0.6876401763613453,7.007000000000001
3020,6,A,28,2010-11-05,879.34,False,15.5,0.7103589835711321,7.007000000000001
3021,6,A,28,2010-12-03,767.5,False,11.277777777777777,0.7153782549314341,7.007000000000001
3022,6,A,28,2011-01-07,594.36,False,8.766666666666667,0.7861763983293752,6.858
3023,6,A,29,2010-02-05,9397.08,False,4.683333333333334,0.6794508388787476,7.2589999999999995
3024,6,A,29,2010-03-05,6333.13,False,9.794444444444444,0.693451964252221,7.2589999999999995
3025,6,A,29,2010-04-02,6405.0,False,18.299999999999997,0.718284148876872,7.0920000000000005
3026,6,A,29,2010-05-07,6448.56,False,23.15555555555556,0.7489281213923986,7.0920000000000005
3027,6,A,29,2010-06-04,6970.0,False,26.355555555555554,0.7145857384008601,7.0920000000000005
3028,6,A,29,2010-07-02,7503.5,False,26.855555555555558,0.7050755400339724,6.973
3029,6,A,29,2010-08-06,7081.11,False,30.33888888888889,0.693980308605937,6.973
3030,6,A,29,2010-09-03,5416.34,False,27.861111111111114,0.6807716997630375,6.973
3031,6,A,29,2010-10-01,5372.56,False,21.494444444444444,0.6876401763613453,7.007000000000001
3032,6,A,29,2010-11-05,7249.67,False,15.5,0.7103589835711321,7.007000000000001
3033,6,A,29,2010-12-03,8222.7,False,11.277777777777777,0.7153782549314341,7.007000000000001
3034,6,A,29,2011-01-07,5831.2,False,8.766666666666667,0.7861763983293752,6.858
3035,6,A,30,2010-02-05,5952.4,False,4.683333333333334,0.6794508388787476,7.2589999999999995
3036,6,A,30,2010-03-05,5128.88,False,9.794444444444444,0.693451964252221,7.2589999999999995
3037,6,A,30,2010-04-02,5326.0,False,18.299999999999997,0.718284148876872,7.0920000000000005
3038,6,A,30,2010-05-07,6214.74,False,23.15555555555556,0.7489281213923986,7.0920000000000005
3039,6,A,30,2010-06-04,6099.38,False,26.355555555555554,0.7145857384008601,7.0920000000000005
3040,6,A,30,2010-07-02,5435.02,False,26.855555555555558,0.7050755400339724,6.973
3041,6,A,30,2010-08-06,5989.93,False,30.33888888888889,0.693980308605937,6.973
3042,6,A,30,2010-09-03,4825.18,False,27.861111111111114,0.6807716997630375,6.973
3043,6,A,30,2010-10-01,3878.24,False,21.494444444444444,0.6876401763613453,7.007000000000001
3044,6,A,30,2010-11-05,5099.3,False,15.5,0.7103589835711321,7.007000000000001
3045,6,A,30,2010-12-03,4349.06,False,11.277777777777777,0.7153782549314341,7.007000000000001
3046,6,A,30,2011-01-07,4233.64,False,8.766666666666667,0.7861763983293752,6.858
3047,6,A,31,2010-02-05,2662.0,False,4.683333333333334,0.6794508388787476,7.2589999999999995
3048,6,A,31,2010-03-05,2781.64,False,9.794444444444444,0.693451964252221,7.2589999999999995
3049,6,A,31,2010-04-02,2308.38,False,18.299999999999997,0.718284148876872,7.0920000000000005
3050,6,A,31,2010-05-07,2415.16,False,23.15555555555556,0.7489281213923986,7.0920000000000005
3051,6,A,31,2010-06-04,2551.3,False,26.355555555555554,0.7145857384008601,7.0920000000000005
3052,6,A,31,2010-07-02,2849.6,False,26.855555555555558,0.7050755400339724,6.973
3053,6,A,31,2010-08-06,4979.56,False,30.33888888888889,0.693980308605937,6.973
3054,6,A,31,2010-09-03,2658.0,False,27.861111111111114,0.6807716997630375,6.973
3055,6,A,31,2010-10-01,1987.21,False,21.494444444444444,0.6876401763613453,7.007000000000001
3056,6,A,31,2010-11-05,3275.8,False,15.5,0.7103589835711321,7.007000000000001
3057,6,A,31,2010-12-03,4050.3,False,11.277777777777777,0.7153782549314341,7.007000000000001
3058,6,A,31,2011-01-07,2407.1,False,8.766666666666667,0.7861763983293752,6.858
3059,6,A,32,2010-02-05,13871.9,False,4.683333333333334,0.6794508388787476,7.2589999999999995
3060,6,A,32,2010-03-05,10475.97,False,9.794444444444444,0.693451964252221,7.2589999999999995
3061,6,A,32,2010-04-02,10816.26,False,18.299999999999997,0.718284148876872,7.0920000000000005
3062,6,A,32,2010-05-07,11996.08,False,23.15555555555556,0.7489281213923986,7.0920000000000005
3063,6,A,32,2010-06-04,11419.53,False,26.355555555555554,0.7145857384008601,7.0920000000000005
3064,6,A,32,2010-07-02,10980.65,False,26.855555555555558,0.7050755400339724,6.973
3065,6,A,32,2010-08-06,11274.93,False,30.33888888888889,0.693980308605937,6.973
3066,6,A,32,2010-09-03,9178.03,False,27.861111111111114,0.6807716997630375,6.973
3067,6,A,32,2010-10-01,8975.96,False,21.494444444444444,0.6876401763613453,7.007000000000001
3068,6,A,32,2010-11-05,9777.5,False,15.5,0.7103589835711321,7.007000000000001
3069,6,A,32,2010-12-03,15388.82,False,11.277777777777777,0.7153782549314341,7.007000000000001
3070,6,A,32,2011-01-07,7186.65,False,8.766666666666667,0.7861763983293752,6.858
3071,6,A,33,2010-02-05,9161.01,False,4.683333333333334,0.6794508388787476,7.2589999999999995
3072,6,A,33,2010-03-05,7069.8,False,9.794444444444444,0.693451964252221,7.2589999999999995
3073,6,A,33,2010-04-02,9429.92,False,18.299999999999997,0.718284148876872,7.0920000000000005
3074,6,A,33,2010-05-07,6466.75,False,23.15555555555556,0.7489281213923986,7.0920000000000005
3075,6,A,33,2010-06-04,8974.75,False,26.355555555555554,0.7145857384008601,7.0920000000000005
3076,6,A,33,2010-07-02,6230.75,False,26.855555555555558,0.7050755400339724,6.973
3077,6,A,33,2010-08-06,9776.22,False,30.33888888888889,0.693980308605937,6.973
3078,6,A,33,2010-09-03,4020.96,False,27.861111111111114,0.6807716997630375,6.973
3079,6,A,33,2010-10-01,4860.99,False,21.494444444444444,0.6876401763613453,7.007000000000001
3080,6,A,33,2010-11-05,8302.83,False,15.5,0.7103589835711321,7.007000000000001
3081,6,A,33,2010-12-03,10715.14,False,11.277777777777777,0.7153782549314341,7.007000000000001
3082,6,A,33,2011-01-07,3694.14,False,8.766666666666667,0.7861763983293752,6.858
3083,6,A,34,2010-02-05,19745.03,False,4.683333333333334,0.6794508388787476,7.2589999999999995
3084,6,A,34,2010-03-05,20451.96,False,9.794444444444444,0.693451964252221,7.2589999999999995
3085,6,A,34,2010-04-02,24939.36,False,18.299999999999997,0.718284148876872,7.0920000000000005
3086,6,A,34,2010-05-07,22292.49,False,23.15555555555556,0.7489281213923986,7.0920000000000005
